Trading_Date,Time,DJIA,S&P 500,NASDAQ Composite,,,,,,,,,,,,,,,,,,NASDAQ_Composite_24h_Change_pct
27/8/2025,12:30:00,45539.80859,6478.169922,21573.67383,,,,,,,,,,,,,,,,,,0.208
27/8/2025,13:30:00,45596.39063,6486.52002,21608.98242,,,,,,,,,,,,,,,,,,0.4278
27/8/2025,14:30:00,45577.80078,6480.220215,21570.12109,,,,,,,,,,,,,,,,,,0.3171
27/8/2025,15:30:00,45561.82813,6480.850098,21604.67383,,,,,,,,,,,,,,,,,,0.5466
27/8/2025,16:00:00,45565.23047,6481.399902,21590.14063,,,,,,,,,,,,,,,,,,0.4354
28/8/2025,9:30:00,45495,6473.470215,21580.13086,,,,,,,,,,,,,,,,,,0.3601
28/8/2025,10:30:00,45463,6476.399902,21630.02734,,,,,,,,,,,,,,,,,,0.3321
28/8/2025,11:30:00,45611.96094,6495.200195,21699.55078,,,,,,,,,,,,,,,,,,0.6601
28/8/2025,12:30:00,45572.87891,6494.97998,21696.76758,,,,,,,,,,,,,,,,,,0.7409
28/8/2025,13:30:00,45583.28125,6500.339844,21720.03516,,,,,,,,,,,,,,,,,,0.9126
28/8/2025,14:30:00,45635.48828,6502.930176,21713.72461,,,,,,,,,,,,,,,,,,0.9605
28/8/2025,15:30:00,45640.67188,6502.310059,21706.03711,,,,,,,,,,,,,,,,,,1.2168
28/8/2025,16:00:00,45636.89844,6501.859863,21705.16016,,,,,,,,,,,,,,,,,,1.1929
29/8/2025,9:30:00,45440.19141,6459.109863,21445.67578,,,,,,,,,,,,,,,,,,-0.2363
29/8/2025,10:30:00,45446.08984,6456.990234,21481.57617,,,,,,,,,,,,,,,,,,0.0007
29/8/2025,11:30:00,45464.5,6454.799805,21447.93555,,,,,,,,,,,,,,,,,,-0.2419
29/8/2025,12:30:00,45493.16016,6452.240234,21421.91406,,,,,,,,,,,,,,,,,,-0.325
29/8/2025,13:30:00,45514.75,6455.560059,21435.19531,,,,,,,,,,,,,,,,,,-0.2289
29/8/2025,14:30:00,45532.10938,6458.47998,21450.50781,,,,,,,,,,,,,,,,,,-0.3095
29/8/2025,15:30:00,45551.39844,6461.819824,21445.70508,,,,,,,,,,,,,,,,,,-0.4247
29/8/2025,16:00:00,45544.87891,6460.259766,21455.55078,,,,,,,,,,,,,,,,,,-0.4118
2/9/2025,9:30:00,45225.92188,6405.620117,21221.33008,,,,,,,,,,,,,,,,,,-1.6121
2/9/2025,10:30:00,45086.32031,6377.259766,21117.34961,,,,,,,,,,,,,,,,,,-2.0878
2/9/2025,11:30:00,45020,6367.830078,21078.95313,,,,,,,,,,,,,,,,,,-2.0509
2/9/2025,12:30:00,45142.53125,6387.700195,21169.72266,,,,,,,,,,,,,,,,,,-1.8724
2/9/2025,13:30:00,45130.53125,6388.540039,21171.4668,,,,,,,,,,,,,,,,,,-2.0247
2/9/2025,14:30:00,45211.05859,6402.589844,21242.36328,,,,,,,,,,,,,,,,,,-1.5195
2/9/2025,15:30:00,45288.17969,6414.950195,21289.4707,,,,,,,,,,,,,,,,,,-1.459
2/9/2025,16:00:00,45295.80859,6415.540039,21279.63086,,,,,,,,,,,,,,,,,,-1.4382
3/9/2025,9:30:00,45139.71875,6435.410156,21489.0332,,,,,,,,,,,,,,,,,,-0.4221
3/9/2025,10:30:00,45139.53906,6435.700195,21465.51367,,,,,,,,,,,,,,,,,,-0.7606
3/9/2025,11:30:00,45107.41016,6435.97998,21484.35938,,,,,,,,,,,,,,,,,,-0.9917
3/9/2025,12:30:00,45101.91016,6434.089844,21476.47852,,,,,,,,,,,,,,,,,,-1.0153
3/9/2025,13:30:00,45081.08984,6423.060059,21403.69531,,,,,,,,,,,,,,,,,,-1.4564
3/9/2025,14:30:00,45058.55078,6421.77002,21408.21875,,,,,,,,,,,,,,,,,,-1.407
3/9/2025,15:30:00,45263.64063,6447.810059,21480.41602,,,,,,,,,,,,,,,,,,-1.0394
3/9/2025,16:00:00,45271.23047,6448.259766,21497.73047,,,,,,,,,,,,,,,,,,-0.9557
4/9/2025,9:30:00,45326.71094,6459.790039,21523.22656,,,,,,,,,,,,,,,,,,0.3616
4/9/2025,10:30:00,45453.91016,6473.540039,21576,,,,,,,,,,,,,,,,,,0.4396
4/9/2025,11:30:00,45468.32813,6470.319824,21559.7832,,,,,,,,,,,,,,,,,,0.5215
4/9/2025,12:30:00,45523.30859,6479.540039,21602.63867,,,,,,,,,,,,,,,,,,0.8436
4/9/2025,13:30:00,45569.53125,6483.160156,21625.80859,,,,,,,,,,,,,,,,,,0.8893
4/9/2025,14:30:00,45594.01953,6490.490234,21658.19922,,,,,,,,,,,,,,,,,,0.9682
4/9/2025,15:30:00,45616.37109,6501.5,21704.98633,,,,,,,,,,,,,,,,,,1.209
4/9/2025,16:00:00,45621.28906,6502.080078,21707.68945,,,,,,,,,,,,,,,,,,1.1752
5/9/2025,9:30:00,45385.37109,6475.870117,21648.56445,,,,,,,,,,,,,,,,,,2.0132
5/9/2025,10:30:00,45403.82813,6472.890137,21653.12891,,,,,,,,,,,,,,,,,,2.5372
5/9/2025,11:30:00,45339.03125,6467.819824,21650.0293,,,,,,,,,,,,,,,,,,2.7092
5/9/2025,12:30:00,45341.71094,6469.129883,21659.08594,,,,,,,,,,,,,,,,,,2.3116
5/9/2025,13:30:00,45353.82813,6467.379883,21656.21875,,,,,,,,,,,,,,,,,,2.2896
5/9/2025,14:30:00,45437.85156,6481.97998,21701.83789,,,,,,,,,,,,,,,,,,2.163
5/9/2025,15:30:00,45407.62109,6482.160156,21701.63281,,,,,,,,,,,,,,,,,,1.936
5/9/2025,16:00:00,45400.85938,6481.5,21700.39063,,,,,,,,,,,,,,,,,,1.9773
8/9/2025,9:30:00,45390.37109,6498.47998,21858.89063,,,,,,,,,,,,,,,,,,1.7211
8/9/2025,10:30:00,45489.30078,6507.959961,21868.39648,,,,,,,,,,,,,,,,,,1.8769
8/9/2025,11:30:00,45401.03125,6496.589844,21836.68945,,,,,,,,,,,,,,,,,,1.6399
8/9/2025,12:30:00,45414.23047,6495.029785,21818.625,,,,,,,,,,,,,,,,,,1.5931
8/9/2025,13:30:00,45432.92969,6493.950195,21818.56641,,,,,,,,,,,,,,,,,,1.9383
8/9/2025,14:30:00,45419.01172,6485.689941,21783.68164,,,,,,,,,,,,,,,,,,1.7538
8/9/2025,15:30:00,45521.53125,6496.060059,21800.16016,,,,,,,,,,,,,,,,,,1.4885
8/9/2025,16:00:00,45514.94922,6495.149902,21798.69922,,,,,,,,,,,,,,,,,,1.4
9/9/2025,9:30:00,45486.94922,6497.799805,21809.01367,,,,,,,,,,,,,,,,,,1.3278
9/9/2025,10:30:00,45651.07813,6497.930176,21786.75977,,,,,,,,,,,,,,,,,,0.9768
9/9/2025,11:30:00,45597.26953,6498.77002,21811.4043,,,,,,,,,,,,,,,,,,1.1671
9/9/2025,12:30:00,45664.78125,6505.859863,21838.36133,,,,,,,,,,,,,,,,,,1.0912
9/9/2025,13:30:00,45753.01953,6508.089844,21825.95508,,,,,,,,,,,,,,,,,,0.9255
9/9/2025,14:30:00,45700.05078,6510.620117,21866.54883,,,,,,,,,,,,,,,,,,0.962
9/9/2025,15:30:00,45708.91016,6512.399902,21878.50586,,,,,,,,,,,,,,,,,,0.7994
9/9/2025,16:00:00,45711.33984,6512.609863,21879.49023,,,,,,,,,,,,,,,,,,0.7914
10/9/2025,9:30:00,45602.80859,6549.129883,21982.89258,,,,,,,,,,,,,,,,,,1.5443
10/9/2025,10:30:00,45453.21875,6538.040039,21949.26953,,,,,,,,,,,,,,,,,,1.3677
10/9/2025,11:30:00,45458.57813,6537.049805,21932.26563,,,,,,,,,,,,,,,,,,1.3036
10/9/2025,12:30:00,45463.69141,6532.77002,21903.94922,,,,,,,,,,,,,,,,,,1.1305
10/9/2025,13:30:00,45488.55078,6526.200195,21867.93555,,,,,,,,,,,,,,,,,,0.9776
10/9/2025,14:30:00,45417.17188,6518.410156,21827.08008,,,,,,,,,,,,,,,,,,0.5771
10/9/2025,15:30:00,45494.85156,6531.899902,21893.4043,,,,,,,,,,,,,,,,,,0.8837
10/9/2025,16:00:00,45490.92188,6532.040039,21886.06055,,,,,,,,,,,,,,,,,,0.8556
11/9/2025,9:30:00,45991.17969,6569.109863,21968.07031,,,,,,,,,,,,,,,,,,0.4995
11/9/2025,10:30:00,46058.80859,6583.970215,22038.70313,,,,,,,,,,,,,,,,,,0.7788
11/9/2025,11:30:00,46069.85938,6583.339844,22034.0332,,,,,,,,,,,,,,,,,,0.9037
11/9/2025,12:30:00,46065.82813,6581.25,22036.88672,,,,,,,,,,,,,,,,,,1.0003
11/9/2025,13:30:00,46091.78906,6582.899902,22032.31836,,,,,,,,,,,,,,,,,,0.9797
11/9/2025,14:30:00,46081.60938,6587.310059,22047.9043,,,,,,,,,,,,,,,,,,1.2129
11/9/2025,15:30:00,46104.89063,6586.700195,22054.77344,,,,,,,,,,,,,,,,,,1.1679
11/9/2025,16:00:00,46108,6587.470215,22043.07031,,,,,,,,,,,,,,,,,,1.121
12/9/2025,9:30:00,45966.19141,6589.040039,22110.39063,,,,,,,,,,,,,,,,,,1.3819
12/9/2025,10:30:00,45910.82813,6586.27002,22122.26367,,,,,,,,,,,,,,,,,,1.5399
12/9/2025,11:30:00,45928.37109,6590.589844,22142.79297,,,,,,,,,,,,,,,,,,1.5193
12/9/2025,12:30:00,45942.98047,6590.720215,22142.91797,,,,,,,,,,,,,,,,,,1.3946
12/9/2025,13:30:00,45933.69141,6594.379883,22152.87109,,,,,,,,,,,,,,,,,,1.4978
12/9/2025,14:30:00,45897.21094,6591.47998,22148.68164,,,,,,,,,,,,,,,,,,1.2902
12/9/2025,15:30:00,45833.82031,6583.970215,22153.77148,,,,,,,,,,,,,,,,,,1.2582
12/9/2025,16:00:00,45834.21875,6584.290039,22141.09961,,,,,,,,,,,,,,,,,,1.1957
15/9/2025,9:30:00,45928.96875,6615.540039,22286.87695,,,,,,,,,,,,,,,,,,1.3828
15/9/2025,10:30:00,45820.41016,6612.569824,22314.44336,,,,,,,,,,,,,,,,,,1.6637
15/9/2025,11:30:00,45859.37891,6614.529785,22323.91797,,,,,,,,,,,,,,,,,,1.7857
15/9/2025,12:30:00,45809.19141,6606.109863,22303.28906,,,,,,,,,,,,,,,,,,1.8231
15/9/2025,13:30:00,45838.42188,6607.189941,22305.36133,,,,,,,,,,,,,,,,,,2.0003
15/9/2025,14:30:00,45869.57813,6609.089844,22313.62891,,,,,,,,,,,,,,,,,,2.2291
15/9/2025,15:30:00,45890.16016,6615.970215,22350.50781,,,,,,,,,,,,,,,,,,2.0879
15/9/2025,16:00:00,45883.44922,6615.279785,22348.75,,,,,,,,,,,,,,,,,,2.1141
16/9/2025,9:30:00,45721.35938,6607.649902,22341.75,,,,,,,,,,,,,,,,,,1.701
16/9/2025,10:30:00,45707.33984,6604.290039,22333.15625,,,,,,,,,,,,,,,,,,1.3361
16/9/2025,11:30:00,45772.25,6607.290039,22339.89844,,,,,,,,,,,,,,,,,,1.3881
16/9/2025,12:30:00,45764.91016,6610.680176,22350.20898,,,,,,,,,,,,,,,,,,1.4218
16/9/2025,13:30:00,45768.07031,6609.72998,22338.41602,,,,,,,,,,,,,,,,,,1.3893
16/9/2025,14:30:00,45753.35938,6609.27002,22343.72461,,,,,,,,,,,,,,,,,,1.3417
16/9/2025,15:30:00,45759.66016,6606.640137,22332.82031,,,,,,,,,,,,,,,,,,1.2607
16/9/2025,16:00:00,45757.89844,6606.759766,22333.96094,,,,,,,,,,,,,,,,,,1.3196
17/9/2025,9:30:00,46018.28906,6599.160156,22229.60352,,,,,,,,,,,,,,,,,,0.5392
17/9/2025,10:30:00,46051.71094,6597.419922,22214.05859,,,,,,,,,,,,,,,,,,0.4149
17/9/2025,11:30:00,46004.26953,6597.180176,22230.74609,,,,,,,,,,,,,,,,,,0.3972
17/9/2025,12:30:00,45986.51953,6594.430176,22218.81445,,,,,,,,,,,,,,,,,,0.3428
17/9/2025,13:30:00,46200.94922,6611.060059,22258.66016,,,,,,,,,,,,,,,,,,0.4775
17/9/2025,14:30:00,46028.21094,6610.649902,22318.09766,,,,,,,,,,,,,,,,,,0.7649
17/9/2025,15:30:00,46021.82031,6600.890137,22260.85352,,,,,,,,,,,,,,,,,,0.4834
17/9/2025,16:00:00,46018.32031,6600.350098,22261.33008,,,,,,,,,,,,,,,,,,0.543
18/9/2025,9:30:00,46280.94141,6652.620117,22522.02539,,,,,,,,,,,,,,,,,,1.0551
18/9/2025,10:30:00,46141.21094,6641.25,22505.52148,,,,,,,,,,,,,,,,,,0.8563
18/9/2025,11:30:00,46197.16016,6642.620117,22503.32227,,,,,,,,,,,,,,,,,,0.8036
18/9/2025,12:30:00,46196.55859,6641.879883,22514.02148,,,,,,,,,,,,,,,,,,0.9448
18/9/2025,13:30:00,46151.33984,6636.680176,22494.04492,,,,,,,,,,,,,,,,,,0.8459
18/9/2025,14:30:00,46142.12109,6635.379883,22481.63867,,,,,,,,,,,,,,,,,,0.7529
18/9/2025,15:30:00,46145.98047,6631.169922,22467.27539,,,,,,,,,,,,,,,,,,0.5224
18/9/2025,16:00:00,46142.42188,6631.959961,22470.7207,,,,,,,,,,,,,,,,,,0.5458
19/9/2025,9:30:00,46206.62109,6645.569824,22566.54492,,,,,,,,,,,,,,,,,,1.0062
19/9/2025,10:30:00,46137.01953,6634.129883,22512.22852,,,,,,,,,,,,,,,,,,0.8018
19/9/2025,11:30:00,46277.07031,6651.290039,22581.58789,,,,,,,,,,,,,,,,,,1.0819
19/9/2025,12:30:00,46285.94922,6651.129883,22569.80469,,,,,,,,,,,,,,,,,,0.9825
19/9/2025,13:30:00,46280.98047,6651.589844,22565.01563,,,,,,,,,,,,,,,,,,1.0144
19/9/2025,14:30:00,46354.07813,6664.379883,22601.13867,,,,,,,,,,,,,,,,,,1.1521
19/9/2025,15:30:00,46307.87109,6662.839844,22625.47656,,,,,,,,,,,,,,,,,,1.3104
19/9/2025,16:00:00,46315.26953,6664.359863,22631.48047,,,,,,,,,,,,,,,,,,1.3321
22/9/2025,9:30:00,46227.41016,6667.629883,22679.9375,,,,,,,,,,,,,,,,,,2.0258
22/9/2025,10:30:00,46323.94922,6676.02002,22699.13672,,,,,,,,,,,,,,,,,,2.1837
22/9/2025,11:30:00,46348.07031,6685.529785,22754.34766,,,,,,,,,,,,,,,,,,2.3553
22/9/2025,12:30:00,46401.21094,6691.600098,22768.44336,,,,,,,,,,,,,,,,,,2.4737
22/9/2025,13:30:00,46383.01172,6692.470215,22782.97266,,,,,,,,,,,,,,,,,,2.3555
22/9/2025,14:30:00,46409.26953,6697.970215,22794.90039,,,,,,,,,,,,,,,,,,2.1364
22/9/2025,15:30:00,46385.92188,6693.759766,22787.51563,,,,,,,,,,,,,,,,,,2.3659
22/9/2025,16:00:00,46381.53906,6693.75,22788.98047,,,,,,,,,,,,,,,,,,2.3703
23/9/2025,9:30:00,46592.69141,6692.209961,22726.71484,,,,,,,,,,,,,,,,,,0.9088
23/9/2025,10:30:00,46526.44922,6687.950195,22729.83203,,,,,,,,,,,,,,,,,,0.9967
23/9/2025,11:30:00,46414.89844,6678.680176,22700.81055,,,,,,,,,,,,,,,,,,0.8776
23/9/2025,12:30:00,46322.42188,6663.830078,22636.04297,,,,,,,,,,,,,,,,,,0.542
23/9/2025,13:30:00,46254.48828,6652.240234,22564.18945,,,,,,,,,,,,,,,,,,0.3118
23/9/2025,14:30:00,46270.07031,6649.47998,22552.89453,,,,,,,,,,,,,,,,,,0.317
23/9/2025,15:30:00,46305.41016,6658.089844,22577.33984,,,,,,,,,,,,,,,,,,0.4899
23/9/2025,16:00:00,46292.78125,6656.919922,22573.4707,,,,,,,,,,,,,,,,,,0.4573
24/9/2025,9:30:00,46351.26172,6657.859863,22576.375,,,,,,,,,,,,,,,,,,0.0436
24/9/2025,10:30:00,46254.96875,6652.950195,22565.48633,,,,,,,,,,,,,,,,,,0.2366
24/9/2025,11:30:00,46177.12109,6634.72998,22471.51758,,,,,,,,,,,,,,,,,,-0.4874
24/9/2025,12:30:00,46193.19922,6639.47998,22496.83984,,,,,,,,,,,,,,,,,,-0.3233
24/9/2025,13:30:00,46138,6629.830078,22461.14453,,,,,,,,,,,,,,,,,,-0.4603
24/9/2025,14:30:00,46133.91016,6633.569824,22482.8125,,,,,,,,,,,,,,,,,,-0.5235
24/9/2025,15:30:00,46113.98828,6636.680176,22494.69727,,,,,,,,,,,,,,,,,,-0.578
24/9/2025,16:00:00,46121.28125,6637.970215,22497.85938,,,,,,,,,,,,,,,,,,-0.5904
25/9/2025,9:30:00,46056.89844,6610.77002,22378.86523,,,,,,,,,,,,,,,,,,-1.3275
25/9/2025,10:30:00,45978.44922,6600.5,22365.75195,,,,,,,,,,,,,,,,,,-1.4687
25/9/2025,11:30:00,45999.39844,6605.25,22397.05078,,,,,,,,,,,,,,,,,,-1.5702
25/9/2025,12:30:00,45951.96094,6598.799805,22355.58789,,,,,,,,,,,,,,,,,,-1.8133
25/9/2025,13:30:00,45916.78906,6595.600098,22337.79102,,,,,,,,,,,,,,,,,,-1.954
25/9/2025,14:30:00,45919.87891,6599.879883,22363.70313,,,,,,,,,,,,,,,,,,-1.8916
25/9/2025,15:30:00,45948.42188,6604.200195,22381.57813,,,,,,,,,,,,,,,,,,-1.7814
25/9/2025,16:00:00,45947.32031,6604.720215,22384.69922,,,,,,,,,,,,,,,,,,-1.774
26/9/2025,9:30:00,46112.37891,6613.299805,22325.81055,,,,,,,,,,,,,,,,,,-1.764
26/9/2025,10:30:00,46181.37891,6624.560059,22387.21094,,,,,,,,,,,,,,,,,,-1.5074
26/9/2025,11:30:00,46229.85156,6630.180176,22410.01758,,,,,,,,,,,,,,,,,,-1.281
26/9/2025,12:30:00,46311.10156,6641.740234,22463.58594,,,,,,,,,,,,,,,,,,-0.7619
26/9/2025,13:30:00,46304.94922,6642.870117,22471.36719,,,,,,,,,,,,,,,,,,-0.4114
26/9/2025,14:30:00,46261.64063,6641.830078,22476.81641,,,,,,,,,,,,,,,,,,-0.3373
26/9/2025,15:30:00,46247.89063,6643.540039,22485.35742,,,,,,,,,,,,,,,,,,-0.4074
26/9/2025,16:00:00,46247.28906,6643.700195,22484.07031,,,,,,,,,,,,,,,,,,-0.396
29/9/2025,9:30:00,46213.10938,6673.129883,22685.20117,,,,,,,,,,,,,,,,,,0.482
29/9/2025,10:30:00,46190.73828,6661.47998,22607.49609,,,,,,,,,,,,,,,,,,0.1862
29/9/2025,11:30:00,46205.67969,6660.220215,22608.32227,,,,,,,,,,,,,,,,,,0.6088
29/9/2025,12:30:00,46178.12109,6650.899902,22581.33594,,,,,,,,,,,,,,,,,,0.3756
29/9/2025,13:30:00,46282.5,6660.399902,22608.17578,,,,,,,,,,,,,,,,,,0.6546
29/9/2025,14:30:00,46270.25,6651.359863,22554.79297,,,,,,,,,,,,,,,,,,0.3202
29/9/2025,15:30:00,46316.71094,6661.709961,22591.0293,,,,,,,,,,,,,,,,,,0.4282
29/9/2025,16:00:00,46316.07031,6661.209961,22591.15039,,,,,,,,,,,,,,,,,,0.4147
30/9/2025,9:30:00,46277.32813,6653.180176,22539.14648,,,,,,,,,,,,,,,,,,0.7162
30/9/2025,10:30:00,46147.33984,6646.759766,22534.99805,,,,,,,,,,,,,,,,,,0.7567
30/9/2025,11:30:00,46285.39063,6658.700195,22564.75781,,,,,,,,,,,,,,,,,,0.7488
30/9/2025,12:30:00,46161.67969,6645.970215,22512.93164,,,,,,,,,,,,,,,,,,0.7038
30/9/2025,13:30:00,46265.28906,6663.950195,22576.65039,,,,,,,,,,,,,,,,,,1.0693
30/9/2025,14:30:00,46352.73828,6678.810059,22617.24609,,,,,,,,,,,,,,,,,,1.1337
30/9/2025,15:30:00,46391.42969,6687.060059,22656.48828,,,,,,,,,,,,,,,,,,1.2283
30/9/2025,16:00:00,46397.89063,6688.459961,22660.00977,,,,,,,,,,,,,,,,,,1.2299
1/10/2025,9:30:00,46398.82813,6680.810059,22639.53711,,,,,,,,,,,,,,,,,,1.4052
1/10/2025,10:30:00,46475.30078,6688.569824,22644.94922,,,,,,,,,,,,,,,,,,1.1513
1/10/2025,11:30:00,46403.35156,6694.689941,22702.15234,,,,,,,,,,,,,,,,,,1.3036
1/10/2025,12:30:00,46426.21094,6704.430176,22742.42383,,,,,,,,,,,,,,,,,,1.2413
1/10/2025,13:30:00,46472.67969,6712.640137,22756.24414,,,,,,,,,,,,,,,,,,1.2677
1/10/2025,14:30:00,46488.01172,6715.720215,22764.87305,,,,,,,,,,,,,,,,,,1.2816
1/10/2025,15:30:00,46439.92969,6710.919922,22753.30859,,,,,,,,,,,,,,,,,,1.1917
1/10/2025,16:00:00,46441.10156,6711.200195,22755.16016,,,,,,,,,,,,,,,,,,1.2057
2/10/2025,9:30:00,46386.96875,6711.549805,22825.45313,,,,,,,,,,,,,,,,,,0.6183
2/10/2025,10:30:00,46332.08984,6701.509766,22783.93555,,,,,,,,,,,,,,,,,,0.7804
2/10/2025,11:30:00,46404.92188,6706.720215,22807.5625,,,,,,,,,,,,,,,,,,0.8813
2/10/2025,12:30:00,46423.33984,6710.410156,22826.28906,,,,,,,,,,,,,,,,,,1.0848
2/10/2025,13:30:00,46577.60156,6721.459961,22848.54102,,,,,,,,,,,,,,,,,,1.0632
2/10/2025,14:30:00,46552.64063,6720.089844,22863.87891,,,,,,,,,,,,,,,,,,1.3704
2/10/2025,15:30:00,46523.75,6715.799805,22847.42773,,,,,,,,,,,,,,,,,,1.135
2/10/2025,16:00:00,46519.71875,6715.350098,22844.05078,,,,,,,,,,,,,,,,,,1.1195
3/10/2025,9:30:00,46905.64063,6738.27002,22857.88477,,,,,,,,,,,,,,,,,,1.4142
3/10/2025,10:30:00,46842.19922,6742.279785,22904.54883,,,,,,,,,,,,,,,,,,1.6399
3/10/2025,11:30:00,47018.14844,6748.879883,22911.29492,,,,,,,,,,,,,,,,,,1.5357
3/10/2025,12:30:00,46941.69922,6728.140137,22799.07031,,,,,,,,,,,,,,,,,,1.271
3/10/2025,13:30:00,46881.03906,6729.740234,22808.27148,,,,,,,,,,,,,,,,,,1.0259
3/10/2025,14:30:00,46807.35938,6720.629883,22784.25977,,,,,,,,,,,,,,,,,,0.7384
3/10/2025,15:30:00,46761.69922,6715.859863,22780.52539,,,,,,,,,,,,,,,,,,0.5475
3/10/2025,16:00:00,46758.28125,6715.790039,22780.50977,,,,,,,,,,,,,,,,,,0.5318
6/10/2025,9:30:00,46566.30859,6728.990234,22868.58008,,,,,,,,,,,,,,,,,,1.0117
6/10/2025,10:30:00,46698.73828,6735.390137,22898.74805,,,,,,,,,,,,,,,,,,1.1208
6/10/2025,11:30:00,46656.62109,6742.470215,22937.875,,,,,,,,,,,,,,,,,,1.0383
6/10/2025,12:30:00,46689.75,6745.02002,22952.64844,,,,,,,,,,,,,,,,,,0.9244
6/10/2025,13:30:00,46705.37109,6746.75,22973.98242,,,,,,,,,,,,,,,,,,0.9568
6/10/2025,14:30:00,46671.89063,6741.439941,22960.54297,,,,,,,,,,,,,,,,,,0.8595
6/10/2025,15:30:00,46693.48828,6740.290039,22941.19141,,,,,,,,,,,,,,,,,,0.8257
6/10/2025,16:00:00,46694.96875,6740.279785,22941.66992,,,,,,,,,,,,,,,,,,0.8196
7/10/2025,9:30:00,46613.89063,6736.689941,22945.91992,,,,,,,,,,,,,,,,,,0.5278
7/10/2025,10:30:00,46595.37891,6715.600098,22806.44141,,,,,,,,,,,,,,,,,,0.0988
7/10/2025,11:30:00,46496.42188,6707.779785,22772.58789,,,,,,,,,,,,,,,,,,-0.1533
7/10/2025,12:30:00,46547.80859,6713.470215,22794.63086,,,,,,,,,,,,,,,,,,-0.1387
7/10/2025,13:30:00,46530.82031,6709.649902,22778.51563,,,,,,,,,,,,,,,,,,-0.3065
7/10/2025,14:30:00,46549.83984,6709.700195,22781.74219,,,,,,,,,,,,,,,,,,-0.3592
7/10/2025,15:30:00,46603.67969,6714.279785,22787.70898,,,,,,,,,,,,,,,,,,-0.2614
7/10/2025,16:00:00,46602.98047,6714.589844,22788.35938,,,,,,,,,,,,,,,,,,-0.2438
8/10/2025,9:30:00,46686.53906,6742.490234,22949.75586,,,,,,,,,,,,,,,,,,0.4019
8/10/2025,10:30:00,46740.89844,6749.419922,22963.93555,,,,,,,,,,,,,,,,,,0.2593
8/10/2025,11:30:00,46764.66016,6750.439941,22977.10156,,,,,,,,,,,,,,,,,,0.2872
8/10/2025,12:30:00,46738.85938,6753.299805,22995.49023,,,,,,,,,,,,,,,,,,0.8615
8/10/2025,13:30:00,46679.64063,6752.180176,23004.44336,,,,,,,,,,,,,,,,,,0.8601
8/10/2025,14:30:00,46630.41016,6753.129883,23023.32422,,,,,,,,,,,,,,,,,,1.0493
8/10/2025,15:30:00,46607.05078,6753.580078,23041.74414,,,,,,,,,,,,,,,,,,1.1467
8/10/2025,16:00:00,46601.78125,6753.720215,23043.38086,,,,,,,,,,,,,,,,,,1.1539
9/10/2025,9:30:00,46434.85938,6735.890137,22977.80273,,,,,,,,,,,,,,,,,,0.4776
9/10/2025,10:30:00,46415.10156,6731.569824,22958.26367,,,,,,,,,,,,,,,,,,0.2599
9/10/2025,11:30:00,46428.96094,6733.72998,22989.77539,,,,,,,,,,,,,,,,,,0.2263
9/10/2025,12:30:00,46322.94141,6718.459961,22911.51953,,,,,,,,,,,,,,,,,,-0.1792
9/10/2025,13:30:00,46324.91016,6722.080078,22948.08398,,,,,,,,,,,,,,,,,,-0.1127
9/10/2025,14:30:00,46303.12891,6729.120117,22997.64258,,,,,,,,,,,,,,,,,,0.1616
9/10/2025,15:30:00,46361.10156,6734.910156,23023.94922,,,,,,,,,,,,,,,,,,0.3607
9/10/2025,16:00:00,46358.42188,6735.109863,23024.63086,,,,,,,,,,,,,,,,,,0.3616
10/10/2025,9:30:00,46513.19141,6748.259766,23071.78711,,,,,,,,,,,,,,,,,,0.5485
10/10/2025,10:30:00,45945.71875,6646.709961,22588.85938,,,,,,,,,,,,,,,,,,-0.954
10/10/2025,11:30:00,45866.76953,6638.370117,22570.24805,,,,,,,,,,,,,,,,,,-0.8885
10/10/2025,12:30:00,45806.58984,6620.109863,22492.48047,,,,,,,,,,,,,,,,,,-1.3255
10/10/2025,13:30:00,45797.26172,6613.899902,22458.96094,,,,,,,,,,,,,,,,,,-1.4029
10/10/2025,14:30:00,45610.46094,6581.77002,22332.05664,,,,,,,,,,,,,,,,,,-1.9739
10/10/2025,15:30:00,45487.23047,6552.799805,22206.04492,,,,,,,,,,,,,,,,,,-2.5525
10/10/2025,16:00:00,45479.60156,6552.509766,22204.42969,,,,,,,,,,,,,,,,,,-2.5624
13/10/2025,9:30:00,45881.44922,6631.740234,22589.33203,,,,,,,,,,,,,,,,,,-1.5705
13/10/2025,10:30:00,46073.55859,6649.569824,22638.09766,,,,,,,,,,,,,,,,,,-1.4189
13/10/2025,11:30:00,46072.80078,6657.470215,22672.45898,,,,,,,,,,,,,,,,,,-1.3259
13/10/2025,12:30:00,46041.10156,6654.379883,22666.83984,,,,,,,,,,,,,,,,,,-1.4292
13/10/2025,13:30:00,46117.41016,6662.819824,22710.48438,,,,,,,,,,,,,,,,,,-1.2778
13/10/2025,14:30:00,46054.92969,6651.060059,22677.49805,,,,,,,,,,,,,,,,,,-1.5021
13/10/2025,15:30:00,46068.94141,6653.910156,22689.875,,,,,,,,,,,,,,,,,,-1.5271
13/10/2025,16:00:00,46067.57813,6654.720215,22694.60938,,,,,,,,,,,,,,,,,,-1.5135
14/10/2025,9:30:00,45922.57031,6621.040039,22489.78711,,,,,,,,,,,,,,,,,,-2.1239
